"gloss","target_child_name","part_of_speech","target_child_sex"
"we can just change it all",NA,"pro:sub mod adj n pro:per adv","female"
"don't forget to dry your hands that's true",NA,"mod v inf v det:poss n pro:dem adj","female"
"what is that thing I don't know for sure",NA,"pro:int cop comp n pro:sub mod v prep adj","female"
"I'm eating french toast",NA,"pro:sub part adj n","female"
"in this puzzle where's the last one",NA,"prep det:dem n pro:int det:art adj pro:indef","female"
"I'm not sure is it in the living room",NA,"pro:sub neg adj aux pro:per prep det:art n:gerund n","female"
"Mommy's called xxx Mommy",NA,"adj part n:prop","female"
"I put butter on my french toast",NA,"pro:sub v n prep det:poss adj n","female"
"it's actually easier because I don't wanna go down with her",NA,"pro:per adv adj conj pro:sub mod v v adv prep pro:obj","female"
"here's another rhyme called oops wet grass running feet slipping sliding wet seat",NA,"pro:exist qn n v co adj n n:gerund n part part adj n","female"
"mhm a little bit",NA,"co det:art adj n","female"
"I think it's just pee_pee in your diaper",NA,"pro:sub v pro:per adj n prep det:poss n","female"
"Daddy is a regular doctor",NA,"n:prop cop det:art adj n","female"
"are these Daddy's socks or Mommy's socks",NA,"cop det:dem adj n coord adj n","female"
"shh Kim keeps quiet and still there's a pretty bird in the yard there's the bird",NA,"co n:prop v n coord adv pro:exist det:art adj n prep det:art n pro:exist det:art n","female"
"Daddy's",NA,"adj","female"
"although I'm not sure",NA,"conj pro:sub neg adj","female"
"those are Daddy's those are Daddy's",NA,"pro:dem cop adj pro:dem cop adj","female"
"is it delicious",NA,"aux pro:per adj","female"
"the bird pulls a worm from the earth what a funny breakfast what's that bird doing in that picture",NA,"det:art n v det:art n prep det:art n pro:int det:art adj n pro:int det:dem n part prep det:dem n","female"
"yeah that's fine",NA,"co pro:dem adj","female"
"good morning",NA,"adj n","female"
"showing a very poor picture so you're gonna hafta tell me",NA,"part det:art adv adj n conj pro:per part mod v pro:obj","female"
"seeing a problem with it as well if it's just",NA,"part det:art n prep pro:per adv adv conj pro:per adj","female"
"you're mad all of a sudden",NA,"pro:per adj pro:indef prep det:art adj","female"
"sure",NA,"adj","female"
"well let's take off the microphones and then we can go in the living+room and nurse there okay",NA,"co v pro:obj v prep det:art n coord adv:tem pro:sub mod v prep det:art coord n adv adj","female"
"alright we'll stop this for a little while",NA,"co pro:sub v pro:dem prep det:art adj n","female"
"sit on the big pillow",NA,"v prep det:art adj n","female"
"plaid yeah my pajama pants are plaid",NA,"n co det:poss adj n:pt cop n","female"
"Mommy and Daddy's room yeah that's where we are",NA,"n:prop coord adj n co pro:dem pro:int pro:sub cop","female"
"you want me to read the whole book from the beginning",NA,"pro:per v pro:obj inf v det:art adj n prep det:art n","female"
"we're in Mommy and Daddy's room oop",NA,"pro:sub prep n:prop coord adj n co","female"
"you did you threw the red ball into the hallway",NA,"pro:per v pro:per v det:art adj n prep det:art","female"
"that's not very comfortable",NA,"pro:dem neg adv adj","female"
"it's alright it's alright",NA,"pro:per adj pro:per adj","female"
"Naima wants to tell you about Ying's",NA,"n:prop v inf v pro:per prep adj","female"
"okay I'm gonna throw everything and it's everything's gonna roll okay",NA,"co pro:sub part v pro:indef coord pro:per adj part v adj","female"
"the first part of the library there's a",NA,"det:art adj n prep det:art n pro:exist det:art","female"
"that's a big piece you'll need to chew it well",NA,"pro:dem det:art adj n pro:per v inf v pro:per adv","female"
"we're ready to work and our tools are ready too what's on that page",NA,"pro:sub adj prep n coord det:poss n cop adj adv pro:int prep det:dem n","female"
"Naima stop that's not for babies that is not for babies to push I'm sorry no",NA,"n:prop n pro:dem neg prep n pro:rel cop neg prep n prep n pro:sub adj co","female"
"where's Naima's number two",NA,"pro:int adj n det:num","female"
"are you mad at the pony",NA,"cop pro:per adj prep det:art n","female"
"why is Naima mad at the pony",NA,"pro:int cop n:prop adj prep det:art n","female"
"little dog laughed to see such sport",NA,"adj n v inf v qn n","female"
"oh I'm sorry",NA,"co pro:sub adj","female"
"a kangaroo is that silly or what",NA,"det:art n aux adv adj coord pro:int","female"
"are you mad",NA,"cop pro:per adj","female"
"why are you mad",NA,"pro:int cop pro:per adj","female"
"it's very silly",NA,"pro:per adv adj","female"
"here's the clown xxx let's go get the red ball",NA,"pro:exist det:art n v v v det:art adj n","female"
"let's go get the red ball",NA,"v v v det:art adj n","female"
"he's a nice pony he's gonna give you ah",NA,"pro:sub det:art adj n pro:sub part v pro:per co","female"
"yeah I think her cheeks are kinda chapped actually",NA,"co pro:sub v det:poss n cop n prep adj adv","female"
"here's the pajama book and Mommy's toddlers book",NA,"pro:exist det:art adj n coord adj n n","female"
"yes yes he's giving you a nice kiss",NA,"co co pro:sub part pro:per det:art adj n","female"
"just put it back okay",NA,"adv v pro:per adv adj","female"
"we hafta figure out if we're gonna go to the new house or if we're gonna go to the library",NA,"pro:sub mod v adv conj pro:sub part v prep det:art adj n coord conj pro:sub part v prep det:art n","female"
"xxx it's not that huge",NA,"pro:per neg det:dem adj","female"
"spot's these are spot's favorite numbers",NA,"n pro:dem cop adj n n","female"
"and we cleared off some of the table in there so we'll be able to eat a little bit in there",NA,"coord pro:sub v adv qn prep det:art n prep n adv pro:sub cop adj inf v det:art adj n prep n","female"
"oh yummy",NA,"co adj","female"
"do you wanna serve your own then Mom xxx okay",NA,"mod pro:per v v det:poss adj adv:tem n:prop co","female"
"yummy",NA,"adj","female"
"yes I mixed it into a large amount of pasta that's not a lot of tomato sauce that's a small amount",NA,"co pro:sub v pro:per prep det:art adj n prep n pro:dem neg det:art n prep n n pro:dem det:art adj n","female"
"he was going to the new house",NA,"pro:sub aux part prep det:art adj n","female"
"oh little girl do you have any green rings I like green rings to eat",NA,"co adj n v pro:per v qn adj n pro:sub v adj n inf v","female"
"you're giving the horse the yellow ring",NA,"pro:per part det:art n det:art adj n","female"
"xxx yummy yummy",NA,"adj adj","female"
"we watch over them and weed until the vegetables are ready for us to pick",NA,"pro:sub n adv pro:obj coord n prep det:art n cop adj prep pro:obj inf v","female"
"don't touch that right now okay",NA,"mod v pro:dem adv adv adj","female"
"oh little girl I like green rings",NA,"co adj n pro:sub v adj n","female"
"oh I'm not sure where the blue ball is",NA,"co pro:sub neg adj pro:int det:art adj n cop","female"
"oh there's the green ring mm",NA,"co pro:exist det:art adj n co","female"
"Kim has a shopping cart and a purse with pretend money in it",NA,"n:prop v det:art n:gerund n coord det:art n prep adj n prep pro:per","female"
"and I will bring in the sweet potato",NA,"coord pro:sub mod v prep det:art adj n","female"
"xxx underneath the crib and see if there are any balls oh there's a big ball but not the blue ball",NA,"prep det:art n coord v conj adv cop qn n co pro:exist det:art adj n conj neg det:art adj n","female"
"yummy",NA,"adj","female"
"she made great chimpanzee noises",NA,"pro:sub v adj n n","female"
"yummy",NA,"adj","female"
"the Kim and Carrot's store has toys cookies and fruit for sale",NA,"det:art n:prop coord adj n aux n n coord n prep n","female"
"oh great",NA,"co adj","female"
"you got the right person",NA,"pro:per v det:art adj n","female"
"good",NA,"adj","female"
"that's who I'm talking about xxx who makes great chimpanzee noises",NA,"pro:dem pro:int pro:sub part adv pro:rel v adj n n","female"
"old tree yep",NA,"adj n co","female"
"can you look for it where we had where we found the main part of the baby bug",NA,"mod pro:per v prep pro:per pro:int pro:sub v pro:int pro:sub v det:art adj n prep det:art n n","female"
"an old",NA,"det:art adj","female"
"it was the best soup ever and we can grow it again next year",NA,"pro:per cop det:art adj n adv coord pro:sub mod v pro:per adv adj n","female"
"is it over there in that little box",NA,"aux pro:per prep n prep det:dem adj n","female"
"more french toast sure",NA,"adv adj n adj","female"
"you sound sick Daddy has a cold I think",NA,"pro:per adj adj n:prop v det:art adv pro:sub v","female"
"do they taste yummy to the clown",NA,"mod pro:sub v adj prep det:art n","female"
"let's take off these sandals it's sorta hot",NA,"v v prep det:dem n pro:per n prep adj","female"
"uh yeah I mean I would like to be on for Saturday if I can Naima no",NA,"co pro:sub adj pro:sub mod co inf aux adv prep n:prop conj pro:sub mod n:prop co","female"
"mm that's a good story",NA,"co pro:dem det:art adj n","female"
"Mommy gave you more french toast see",NA,"n:prop v pro:per adv adj n v","female"
"thank you oh I think it's too hot to be wearing socks and sandals right now",NA,"v pro:per co pro:sub v pro:per adv adj inf aux part n coord n adv adv","female"
"what's the next part of that song do you remember",NA,"pro:int det:art adj n prep det:dem n v pro:per v","female"
"yeah yeah anytime after what time anytime after what time okay",NA,"co co adv:tem prep pro:int n adv:tem prep pro:int n adj","female"
"oh you turned the knob good job",NA,"co pro:per v det:art n adj n","female"
"it is a nice book",NA,"pro:per cop det:art adj n","female"
"oh that's better",NA,"co pro:dem adj","female"
"little girls make noises",NA,"adj n v n","female"
"no I'm thinking of kookaburra sits in the old gum tree",NA,"co pro:sub part prep n v adv det:art adj n n","female"
"merry merry",NA,"adj adj","female"
"how're you feeling you feeling sick",NA,"pro:int aux pro:per part pro:per part adj","female"
"is the clown gonna eat the yellow ring",NA,"cop det:art n part v det:art adj n","female"
"the clown can taste the yellow ring",NA,"det:art n n v det:art adj n","female"
"how bout the new animals book",NA,"pro:int adv det:art adj n n","female"
"here you are done changing your diaper good job",NA,"adv pro:per aux part part det:poss n adj n","female"
"let's sit in Naima's room and fix it I've got the tape and the scissors and we're gonna tape it back together",NA,"v v prep adj n coord v pro:per pro:sub part det:art n coord det:art n coord pro:sub part v pro:per adv adv","female"
"okay okay",NA,"co adj","female"
"you were very patient",NA,"pro:per cop adv adj","female"
"and the horse can taste the orange ring",NA,"coord det:art n mod v det:art adj n","female"
"blue ball",NA,"adj n","female"
"where's the horsie's mouth right here",NA,"pro:int det:art adj n adv adv","female"
"okay I think it goes here",NA,"adj pro:sub v pro:per v adv","female"
"here's the clown's mouth right here",NA,"pro:exist det:art adj n adv adv","female"
"pajama mama fofama",NA,"adj n wplay","female"
"xxx red okay",NA,"adj adj","female"
"I'm gonna go in Mommy and Daddy's room and look for",NA,"pro:sub part v prep n:prop coord adj n coord v prep","female"
"the pink ones",NA,"det:art adj pro:indef","female"
"but we already talked to Daddy once so I'm not sure it's Daddy",NA,"conj pro:sub adv part prep n:prop adv adv pro:sub neg adj pro:per n:prop","female"
"your mommy or Kim's mommy you need your nose wiped I think",NA,"det:poss n coord adj n pro:per v det:poss n v pro:sub v","female"
"gay your life must be",NA,"adj det:poss n mod cop","female"
"Naima's Mommy is going to fix the book",NA,"adj n:prop aux part inf v det:art n","female"
"oh excuse this little",NA,"co n det:dem adj","female"
"oh Mommy's back is hurting today",NA,"co adj n aux part adv:tem","female"
"is the clown gonna even reach there where's yer broom",NA,"cop det:art n part adj n adv pro:rel det:poss n","female"
"at the children's museum actually it was the Cape Cod museum of natural history where we saw the turtle the other day",NA,"prep det:art adj n adv pro:per cop det:art n:prop n:prop n prep adj n pro:rel pro:sub v det:art n det:art qn n","female"
"Cape Cod natural",NA,"n:prop n:prop adj","female"
"stupid prerecorded",NA,"adj part","female"
"like the moose who wears dry clean pajamas",NA,"prep det:art n pro:rel v adj adj n","female"
"it is okay let's get that",NA,"pro:per cop adj v v pro:dem","female"
"and then I'll get the blue ball out",NA,"coord adv:tem pro:sub v det:art adj n adv","female"
"oh we need to get ready to go to the music class soon",NA,"co pro:sub v inf v adj inf v prep det:art n n adv","female"
"Fuzzy_Wuzzy wasn't fuzzy was he",NA,"n:prop cop adj cop pro:sub","female"
"you're cutting it with a spoon it's hard to cut it with a spoon",NA,"pro:per part pro:per prep det:art n pro:per adj inf v pro:per prep det:art n","female"
"sit up there okay",NA,"v prep n adj","female"
"Mommy will cut it into small pieces",NA,"n:prop mod v pro:per prep adj n","female"
