gloss,target_child_name,part_of_speech,target_child_sex
smaller than the one Daddy put on,,adj prep det:art det:num n:prop part prep,female
a little more food,,det:art adj qn n,female
yummy,,adj,female
red socks oops,,adj n co,female
is that it's really troublesome huh,,aux adv pro:per adv adj co,female
green shoes yellow shoes,,adj n adj n,female
mm yummy,,co adj,female
blue shoes where's the turkey wearing shoes,,adj n pro:int det:art n part n,female
where's the turkey's shoe,,pro:int det:art adj n,female
maybe I put it somewhere that would be silly,,adv pro:sub v pro:per adv pro:dem mod cop adj,female
make sure you chew the biscuit,,v adj pro:per v det:art n,female
I think it's upstairs actually,,pro:sub v pro:per adj adv,female
mm that's a yucky piece,,co pro:dem det:art adj n,female
yummy tummy,,adj n,female
it's nice having two isn't it,,pro:per adj part det:num aux pro:per,female
off okay,,adv adj,female
sure,,adj,female
okay I will hafta move the camera in a few minutes,,adj pro:sub mod mod v det:art n prep det:art qn n,female
are you eating some delicious raisins right now,,cop pro:per part qn adj n adv adv,female
d'you want a little bit more yogurt,,mod pro:per v det:art adj n qn n,female
in a good mood I see,,prep det:art adj n pro:sub v,female
Mommy's gonna eat something too,,adj part v pro:indef adv,female
oh how strong you are,,co pro:int adj pro:per cop,female
is it good,,aux pro:per adj,female
d'you want a little bit of pear,,mod pro:per v det:art adj n prep n,female
little lego in the chair oh_my_goodness,,adj n prep det:art n co,female
wow you are so strong Honey,,co pro:per cop adv adj n:prop,female
goodness gracious me,,co adj pro:obj,female
yeah it's slippery isn't it,,co pro:per adj cop pro:per,female
yummy,,adj,female
is that good,,cop det:dem adj,female
yeah that's Mommy's microphone,,co pro:dem adj n,female
pear is usually pretty yummy,,n cop adv adv adj,female
I'm writing down your words on this big piece of paper,,pro:sub part prep det:poss n prep det:dem adj n prep n,female
because you're so silly,,conj pro:per adv adj,female
you getting ready to go out combing your hair,,pro:per part adj inf v adv part det:poss n,female
open,,adj,female
it's hard to tickle you when you're lying upside down,,pro:per adj prep n pro:per pro:rel pro:per n:gerund adv adv,female
ready,,adj,female
okay well let's eat it right from the jar if it's that good,,co adv v v pro:per adv prep det:art n conj pro:per det:dem adj,female
those are brave firefighters,,pro:dem cop adj,female
here's the wheel again ready,,pro:exist det:art n adv adj,female
he he he you're so silly,,pro:sub pro:sub pro:sub pro:per adv adj,female
little backpack yeah,,adj co,female
mm it's good pear,,co pro:per adj n,female
can I give you a little kiss on your neck,,mod pro:sub v pro:per det:art adj n prep det:poss n,female
is it good,,aux pro:per adj,female
is it good water,,aux pro:per adj n,female
you have beautiful gloves on,,pro:per v adj n prep,female
good water,,adj n,female
kissy kissy,,adj adj,female
they make such a nice noise,,pro:sub v qn det:art adj n,female
good water,,adj n,female
little thingy in here,,adj adj prep n,female
ha ha I love to give you little kisses on your neck,,co co pro:sub v inf v pro:per adj n prep det:poss n,female
kissy kissy kissy kissy,,adj adj adj adj,female
you can let go it's alright,,pro:per mod v v pro:per adj,female
that makes a big noise,,pro:rel v det:art adj n,female
pear is delicious,,n cop adj,female
it's fine,,pro:per adj,female
is this baby ready for some,,cop det:dem n adj prep qn,female
it's not doing us any good,,pro:per neg part pro:obj qn adj,female
that is really really neat,,pro:dem cop adv adv adj,female
what is that a piece of plastic oh great,,pro:int cop comp det:art n prep n co adj,female
really really neat,,adv adv adj,female
oh that ball that red ball,,co pro:dem n det:dem adj n,female
rice is nice wheat is neat,,n cop adj n cop adj,female
tiny piece of plastic on the floor,,adj n prep adj prep det:art n,female
I'm gonna roll the red ball,,pro:sub part v det:art adj n,female
you fell into baby Cassie's seat,,pro:per v prep n adj n,female
here's the wheel ready,,pro:exist det:art n adj,female
I was putting you in your car seat you fell into baby Cassie's car seat,,pro:sub aux part pro:per prep det:poss n n pro:per v prep n adj n n,female
that's a little in joke,,pro:dem det:art adj prep n,female
okay pause for a little replugging in,,co n prep det:art adj n:gerund adv,female
that was silly,,pro:dem cop adj,female
let Mommy wash this one out okay,,v n:prop v det:dem pro:indef prep adj,female
Mommy's throwing away some things in the garbage okay,,n:prop part adv qn n prep det:art n adj,female
oh goodness gracious,,co co adj,female
Mommy's gonna confiscate that right now,,adj part v adv adv adv,female
then I'll get you some real food,,adv:tem pro:sub aux pro:per qn adj n,female
that noisy timer,,det:dem adj n,female
I'm gonna turn it off now okay,,pro:sub part v pro:per adv adv adj,female
I like the grass better,,pro:sub v det:art n adj,female
I'm gonna shut that door because the fan is so noisy upstairs,,pro:sub part v pro:dem n conj det:art n cop adv adj adj,female
that's a loud fan,,pro:dem det:art adj n,female
and you have another little raisin no that's the microphone,,coord pro:per v qn adj n co pro:dem det:art n,female
oh great,,co adj,female
the fan makes a big noise,,det:art n v det:art adj n,female
and today's Wednesday the seventeenth of July,,coord adv:tem n:prop det:art adj prep n:prop,female
I'm not sure,,pro:sub neg adj,female
oops sorry,,co adj,female
lucky lucky baby,,adj adj n,female
oops okay,,co adj,female
great,,adj,female
it's little alphabet spaghetti,,pro:per adj n n,female
big girl,,adj n,female
quack quack quack is it a ducky,,n n n cop pro:per det:art adj,female
you were sitting in a big girl chair eating yogurt weren't you,,pro:per aux part prep det:art adj n n part n cop pro:per,female
ducky yeah,,adj co,female
a little more neenee,,det:art adj pro:indef chi,female
okay let's have the spaghetti oh_my_goodness this looks good,,co v v det:art n co pro:dem cop adj,female
and a sheepy,,coord det:art adj,female
look at this oh little spaghettis,,v prep det:dem co adj n,female
you have a little bit of a dirty face,,pro:per v det:art adj n prep det:art adj n,female
and look we got some kale that we got from xxx last week,,coord v pro:sub v qn n pro:rel pro:sub v prep adj n,female
it's okay,,pro:per adj,female
that lego doesn't have a big enough hole,,det:dem n mod v det:art adj adv n,female
no the hole is too small,,qn det:art n cop adv adj,female
the pole is too big for this hole,,det:art n cop adv adj prep det:dem n,female
big big,,adj adj,female
xxx delicious,,adj,female
this kale is very special because it's from xxx farm,,det:dem n cop adv adj conj pro:per prep n,female
that sounds great,,pro:rel v adj,female
that sounds terrific,,pro:rel v adj,female
it's going to be delicious I think,,pro:per part inf cop adj pro:sub v,female
that silver thing is the kully,,det:dem adj n cop det:art L2,female
yay in the big pile,,co prep det:art adj n,female
oh in the small pile gotcha,,co prep det:art adj n co,female
wow that sure was nice of auntie wasn't it,,co pro:rel adv cop adj prep n cop pro:per,female
is that spaghetti good,,cop comp n adj,female
oh a little tiny piece of bread that's very old thank you I'll keep that,,co det:art adj adj n prep n pro:rel adv adj v pro:per pro:sub v pro:dem,female
make sure you chew that,,v adj pro:per v pro:dem,female
it's a big leaf,,pro:per det:art adj n,female
it's a big leaf look at how big that leaf is,,pro:per det:art adj n v prep pro:int adj det:dem n cop,female
have you ever seen such a big leaf,,v pro:per adv part qn det:art adj n,female
yikes it's a big leaf,,co pro:per det:art adj n,female
it's very loud isn't it,,pro:per adv adj cop pro:per,female
it's a big noise,,pro:per det:art adj n,female
it's very loud,,pro:per adv adj,female
what a fierce baby,,pro:int det:art adj n,female
wow the best birthday present in your whole life,,co det:art adj adv prep det:poss adj n,female
no you want some help okay,,co pro:per v qn n adj,female
that's kinda like Benjamin Franklin right doesn't he write with a pen that looks like a feather,,pro:rel adj prep co n:prop n:prop adj mod pro:sub v prep det:art n pro:rel v conj det:art n,female
that's a horsy sound if ever there was one,,pro:dem det:art adj adj comp adv pro:exist cop det:num,female
free at last alright we'll pause this,,adv prep n adj pro:sub v pro:dem,female
Daddy is busy,,n:prop cop adj,female
it's kind of a tired horsy sound,,pro:per n prep det:art part adj n,female
little game here,,adj n adv,female
he is busy he's on call today,,pro:sub cop adj pro:sub prep n adv:tem,female
are you sleepy,,cop pro:per adj,female
that's old water you have the new water right there,,pro:dem adj n pro:per v det:art adj n adv adv,female
you have the new water,,pro:per v det:art adj n,female
that's not okay,,pro:dem neg adj,female
chikada says the birdy,,on v det:art adj,female
that's okay,,pro:dem adj,female
exactly right Sweet stuff,,adv adj n:prop n,female
you are smart,,pro:per cop adj,female
I'll make sure to get you some really exciting cheese here let's see,,pro:sub v adj inf v pro:per qn adv adj n adv v v,female
it's the noisy water it's the noise of the water,,pro:per det:art adj n pro:per det:art n prep det:art n,female
that's alright,,pro:dem adj,female
do we have any exciting cheese,,mod pro:sub v qn adj n,female
it's not so bad,,pro:per neg adv adj,female
are you ready to get down,,cop pro:per adj inf v adv,female
because it's stuffy,,conj pro:per adj,female
cheese cheese cheese okay,,n n n adj,female
tofu still good,,n adv adj,female
you're acting a little punchy now,,pro:per part det:art adj adj adv,female
are you punchy,,cop pro:per adj,female
punchy,,adj,female
oh great,,co adj,female
we're making little apple pies,,pro:sub part adj n n,female
this is still okay this tofu,,pro:dem cop adv adj det:dem n,female
you wanna go upstairs for time out,,pro:per v v adj prep n adv,female
little apple pie,,adj n n,female
why you little,,pro:int pro:per adj,female
it's okay,,pro:per adj,female
you can ignore it it's okay,,pro:per mod v pro:per pro:per adj,female
it's just a backpack you're used to that,,pro:per adj det:art pro:per part inf adv,female
it's taking me too long I know,,pro:per part pro:obj adv adj pro:sub v,female
everything's fine,,adj n,female
it's just a backpack that doesn't fit too well,,pro:per adj det:art adv mod v adv adv,female
cheesy cheesy,,adj adj,female
is that your new hat,,cop comp det:poss adj n,female
why how lovely,,pro:int pro:rel adj,female
you know what that cheese's a little old I'm gonna get you the new cheese,,pro:per v pro:int det:dem n cop det:art adj adj pro:sub part inf v pro:per det:art adj n,female
how lovely,,pro:int adj,female
mm oh it looks very nice that hat,,co co pro:per v adv adj adv n,female
it's a very cute hat,,pro:per det:art adv adj n,female
that kale is gonna be delicious,,det:dem n aux part cop adj,female
we do have a new book to read Danielle gave you this book,,pro:sub mod v det:art adj n inf v n:prop v pro:per det:dem n,female
now howbout a little water for you,,adv pro:rel prep det:art adj n prep pro:per,female
great,,adj,female
here's the cheese at long last,,pro:exist det:art n prep adj n,female
hey what's the big deal noticed the seal,,co pro:int det:art adj n v det:art n,female
just a boring old microphone,,adv det:art n:gerund adj n,female
make everyone happy said the okapi,,v pro:indef adj v det:art wplay,female
if I cut up this kale just a little,,conj pro:sub v adv det:dem n adv det:art adj,female
but where to begin asked the shy tamarin,,conj pro:int inf v v det:art adj n,female
thank you oh you brought it right over to me,,v pro:per co pro:per v pro:per adj adv prep pro:obj,female
this darn thing is just bad,,pro:dem n n cop adv adj,female
musical chairs pleaded the bears,,adj n v det:art n,female
hello little girl,,co adj n,female
candles look loose worried the moose,,n v adj v det:art n,female
